code,name,行业,上市时间,最新,涨幅,股息率_2024
300112,万讯自控,仪器仪表,20100827,8.16,-1.09,0.0
300113,顺网科技,游戏,20100827,18.32,-2.08,0.49
300115,长盈精密,消费电子,20100902,20.53,-4.07,0.63
300118,东方日升,光伏设备,20100902,9.63,-2.92,0.0
300119,瑞普生物,农药兽药,20100917,24.48,-1.77,1.23
300120,经纬辉开,光学光电子,20100917,8.05,-2.9,0.0
300121,阳谷华泰,橡胶制品,20100917,15.08,19.97,1.26
300122,智飞生物,生物制品,20100928,19.32,-1.18,1.04
300123,亚光科技,船舶制造,20100928,6.13,-4.07,0.0
300124,汇川技术,电子元件,20100928,66.5,-1.09,0.62
300125,ST聆达,光伏设备,20101013,6.79,-1.31,0.0
300126,锐奇股份,通用设备,20101013,6.83,-1.44,0.0
300127,银河磁体,小金属,20101013,24.08,-0.74,1.45
300128,锦富技术,光学光电子,20101013,5.37,0.0,0.0
300129,泰胜风能,风电设备,20101019,6.33,-1.25,0.95
300130,新国都,计算机设备,20101019,20.93,-3.28,1.91
300131,英唐智控,消费电子,20101019,6.98,-1.55,0.0
300132,青松股份,美容护理,20101026,6.13,0.0,0.0
300133,华策影视,文化传媒,20101026,6.59,-2.51,0.2
300134,大富科技,通信设备,20101026,11.32,-2.92,0.0
300135,宝利国际,化学制品,20101026,3.72,-2.36,0.27
300136,信维通信,消费电子,20101105,21.92,0.0,0.23
300137,ST先河,环保行业,20101105,5.61,-2.09,0.0
300138,晨光生物,农牧饲渔,20101105,10.96,-0.45,1.19
300139,晓程科技,贵金属,20101112,19.79,4.6,0.0
300140,节能环境,环保行业,20101112,5.91,-1.17,2.03
300141,和顺电气,电网设备,20101112,8.42,-1.29,0.0
300142,沃森生物,生物制品,20101112,10.2,0.29,0.1
300143,盈康生命,医疗服务,20101209,9.14,-0.44,0.0
300144,宋城演艺,旅游酒店,20101209,9.0,0.11,2.22
300145,中金环境,通用设备,20101209,3.41,-2.29,0.0
300146,汤臣倍健,食品饮料,20101215,11.41,-1.64,3.16
300147,香雪制药,中药,20101215,9.2,-0.11,0.0
300148,天舟文化,游戏,20101215,4.51,-4.45,0.0
300149,睿智医药,医疗服务,20101222,7.92,8.05,0.0
300150,世纪瑞尔,互联网服务,20101222,4.71,-6.18,0.0
300151,昌红科技,专用设备,20101222,12.71,-0.94,1.06
300152,新动力,环保行业,20101229,2.5,-3.85,0.0
300153,科泰电源,电源设备,20101229,26.94,-3.85,0.0
300154,瑞凌股份,通用设备,20101229,8.85,-2.1,2.26
300155,安居宝,计算机设备,20110107,4.49,-2.39,0.0
300157,新锦动力,采掘行业,20110107,3.63,-0.55,0.0
300158,振东制药,化学制药,20110107,4.27,0.95,0.0
300159,新研股份,航天航空,20110107,2.22,0.45,0.0
300160,秀强股份,家电行业,20110113,5.24,-0.57,1.91
300161,华中数控,通用设备,20110113,26.08,-1.62,0.04
300162,雷曼光电,光学光电子,20110113,6.59,-1.64,0.0
300163,ST先锋,家用轻工,20110113,3.53,-1.67,0.0
300164,通源石油,采掘行业,20110113,4.02,-0.99,0.0
300165,ST天瑞,仪器仪表,20110125,3.22,-1.53,0.0
300166,东方国信,互联网服务,20110125,9.35,-2.81,0.0
300167,*ST迪威,互联网服务,20110125,4.43,-4.32,0.0
300168,万达信息,互联网服务,20110125,7.16,-0.42,0.0
300169,天晟新材,化学制品,20110125,6.82,-2.71,0.0
300170,汉得信息,互联网服务,20110201,17.26,-3.09,0.34
300171,东富龙,医疗器械,20110201,11.82,0.34,0.64
300172,中电环保,环保行业,20110201,4.91,-0.41,1.02
300173,福能东方,专用设备,20110201,5.39,-2.88,0.0
300174,元力股份,化学制品,20110201,14.42,-0.48,1.6
300175,朗源股份,农牧饲渔,20110215,5.0,-0.79,0.0
300176,鸿特科技,汽车零部件,20110215,6.53,-1.51,0.31
300177,中海达,计算机设备,20110215,9.9,-1.59,0.0
300179,四方达,通用设备,20110215,9.11,-2.04,2.2
300180,华峰超纤,塑料制品,20110222,6.69,-4.15,0.07
300181,佐力药业,中药,20110222,16.57,1.16,3.62
300182,捷成股份,文化传媒,20110222,5.13,-2.47,0.1
300183,东软载波,通信服务,20110222,16.0,-2.14,0.62
300184,力源信息,贸易行业,20110222,9.57,-3.24,0.0
300185,通裕重工,风电设备,20110308,2.62,-0.38,0.19
300187,永清环保,环保行业,20110308,4.76,-1.24,2.52
300188,国投智能,软件开发,20110316,12.74,-3.04,0.0
300189,神农种业,农牧饲渔,20110316,4.21,-4.97,0.0
300190,维尔利,环保行业,20110316,3.21,-1.53,0.0
300191,潜能恒信,采掘行业,20110316,15.85,-1.43,0.0
300192,科德教育,教育,20110322,16.3,0.93,2.15
300193,佳士科技,通用设备,20110322,9.06,-1.74,4.42
300194,福安药业,化学制药,20110322,4.14,0.24,1.21
300195,长荣股份,专用设备,20110329,6.39,-1.54,0.0
300196,长海股份,玻璃玻纤,20110329,11.73,-0.68,1.71
300197,节能铁汉,环保行业,20110329,1.93,-3.5,0.0
300198,纳川股份,装修建材,20110407,2.4,-4.38,0.0
300199,翰宇药业,化学制药,20110407,13.95,1.9,0.0
300200,高盟新材,化学制品,20110407,10.17,3.35,1.47
300201,海伦哲,工程机械,20110407,4.9,-2.2,0.61
300203,聚光科技,环保行业,20110415,19.72,1.6,1.27
300204,舒泰神,生物制品,20110415,16.52,11.77,0.0
300205,ST天喻,通信设备,20110421,3.93,-4.84,0.0
300206,理邦仪器,医疗器械,20110421,11.6,0.26,1.78
300207,欣旺达,电池,20110421,18.91,-1.82,0.79
300209,*ST有树,互联网服务,20110426,5.5,-1.61,0.0
300210,森远股份,环保行业,20110426,10.21,-2.48,0.0
300211,亿通科技,通信服务,20110505,6.36,-4.36,0.0
300212,易华录,互联网服务,20110505,21.06,-2.27,0.0
300213,佳讯飞鸿,通信设备,20110505,7.91,-2.94,0.63
300214,日科化学,塑料制品,20110511,6.26,-1.11,0.0
300215,电科院,专业服务,20110511,5.17,-2.27,0.1
300217,东方电热,家电行业,20110518,5.04,-1.75,0.63
300218,安利股份,塑料制品,20110518,14.78,-1.92,1.69
300219,鸿利智汇,光学光电子,20110518,6.15,-0.97,0.24
300220,金运激光,电子元件,20110525,18.26,5.18,0.0
300221,银禧科技,塑料制品,20110525,8.94,2.88,0.0
300222,科大智能,电网设备,20110525,9.74,-2.6,0.0
300223,北京君正,半导体,20110531,64.62,-2.48,0.15
300224,正海磁材,小金属,20110531,12.42,-1.35,1.61
300226,上海钢联,互联网服务,20110608,20.09,-2.1,0.0
300227,光韵达,电子元件,20110608,8.37,-1.88,0.3
300228,富瑞特装,专用设备,20110608,7.23,-0.55,1.11
300229,拓尔思,软件开发,20110615,17.67,-1.17,0.0
300230,永利股份,塑料制品,20110615,4.57,-0.65,1.42
300231,银信科技,互联网服务,20110615,10.95,-3.27,0.91
300232,洲明科技,光学光电子,20110622,6.62,-4.75,3.63
300233,金城医药,化学制药,20110622,15.56,-1.33,1.61
300234,开尔新材,装修建材,20110622,4.73,-0.63,0.3
300235,方直科技,软件开发,20110629,10.2,-2.3,0.44
300236,上海新阳,电子化学品,20110629,35.77,-0.83,0.73
300237,美晨科技,汽车零部件,20110629,1.67,-4.02,0.0
300238,冠昊生物,医疗器械,20110706,13.5,2.97,0.0
300239,东宝生物,生物制品,20110706,5.32,-1.3,0.47
300240,飞力达,物流行业,20110706,8.46,-9.52,0.0
300241,瑞丰光电,光学光电子,20110712,5.07,-2.12,0.39
300242,佳云科技,文化传媒,20110712,4.22,-2.99,0.0
300243,瑞丰高材,塑料制品,20110712,9.42,-0.11,0.53
300244,迪安诊断,医疗服务,20110719,14.47,1.54,6.22
300245,天玑科技,互联网服务,20110719,16.38,-3.08,0.0
300246,宝莱特,医疗器械,20110719,7.29,-0.68,0.0
300247,融捷健康,家电行业,20110729,3.84,-1.03,0.0
300248,新开普,互联网服务,20110729,12.92,-3.87,0.62
300249,依米康,软件开发,20110803,13.05,-3.19,0.0
300250,初灵信息,互联网服务,20110803,14.4,-2.57,0.0
300251,光线传媒,文化传媒,20110803,17.48,-0.96,1.14
300252,金信诺,通信设备,20110818,9.69,-3.68,0.0
300253,卫宁健康,软件开发,20110818,9.63,0.1,0.16
300254,仟源医药,化学制药,20110819,9.7,-0.92,0.0
300255,常山药业,化学制药,20110819,27.51,7.04,0.0
300256,星星科技,消费电子,20110819,4.02,-1.71,0.0
300257,开山股份,通用设备,20110819,9.52,-1.96,1.05
300258,精锻科技,汽车零部件,20110826,14.89,0.88,0.67
300259,新天科技,仪器仪表,20110831,3.42,-2.29,2.05
300260,新莱应材,通用设备,20110906,31.77,0.13,0.19
300261,雅本化学,农药兽药,20110906,7.06,0.14,0.71
300263,隆华科技,通用设备,20110916,6.96,-2.25,0.72
300264,佳创视讯,互联网服务,20110916,5.4,-2.53,0.0
300265,通光线缆,电网设备,20110916,8.26,-1.08,0.48
300266,兴源环境,环保行业,20110927,2.72,-2.86,0.0
300267,尔康制药,化学制药,20110927,3.17,1.28,0.0
300268,ST佳沃,农牧饲渔,20110927,10.27,0.0,0.0
300269,联建光电,互联网服务,20111012,3.84,-2.29,0.0
300270,中威电子,计算机设备,20111012,6.83,-1.87,0.0
300271,华宇软件,互联网服务,20111026,7.36,-3.29,0.0
300272,开能健康,家电行业,20111102,6.08,-0.33,2.63
300274,阳光电源,光伏设备,20111102,60.6,-3.06,1.78
300275,梅安森,仪器仪表,20111102,12.26,-1.37,0.24
300276,三丰智能,专用设备,20111115,11.54,-2.12,0.0
300277,海联讯,互联网服务,20111123,12.78,-0.62,0.16
300278,华昌达,通用设备,20111216,5.34,-1.84,0.0
300279,和晶科技,消费电子,20111229,6.4,-2.14,0.0
300281,金明精机,专用设备,20111229,8.07,4.81,0.74
300283,温州宏丰,电网设备,20120110,5.56,-2.28,0.0
300284,苏交科,工程咨询服务,20120110,8.62,-2.16,1.1
300285,国瓷材料,化学制品,20120113,16.38,-0.43,0.92
300286,安科瑞,电网设备,20120113,21.48,-0.19,1.87
300287,飞利信,互联网服务,20120201,5.18,-2.45,0.0
300288,朗玛信息,互联网服务,20120216,13.93,0.58,0.18
300289,利德曼,医疗器械,20120216,4.89,-0.81,0.0
300290,荣科科技,互联网服务,20120216,17.5,-1.13,0.0
300291,百纳千成,文化传媒,20120209,4.57,-2.56,0.0
300292,吴通控股,通信服务,20120229,4.55,-2.78,0.0
300293,蓝英装备,专用设备,20120308,21.26,0.47,0.0
300294,博雅生物,生物制品,20120308,26.6,-0.45,1.2
300295,三六五网,互联网服务,20120315,15.4,-2.16,0.0
300296,利亚德,光学光电子,20120315,6.1,-3.02,1.64
300298,三诺生物,医疗器械,20120319,21.14,-1.54,1.04
300299,富春股份,游戏,20120319,5.92,-4.52,0.0
300300,ST峡创,互联网服务,20120319,3.36,1.2,0.0
300301,*ST长方,光学光电子,20120321,1.85,-2.12,0.0
300302,同有科技,软件开发,20120321,14.28,-2.19,0.0
300303,聚飞光电,光学光电子,20120319,5.86,-1.51,2.22
300304,云意电气,汽车零部件,20120321,7.4,-1.2,1.05
300305,裕兴股份,塑料制品,20120329,5.77,-1.7,0.0
300306,远方信息,仪器仪表,20120329,11.49,-1.79,2.79
300308,中际旭创,通信设备,20120410,91.87,-2.74,0.54
300310,宜通世纪,通信服务,20120425,5.96,-4.49,0.0
300311,任子行,软件开发,20120425,5.72,-2.22,0.0
300313,ST天山,农牧饲渔,20120425,5.53,-2.81,0.0
300314,戴维医疗,医疗器械,20120508,12.26,0.0,0.71
300315,掌趣科技,游戏,20120511,4.6,-2.75,0.0
300316,晶盛机电,光伏设备,20120511,28.12,-2.36,1.42
300317,珈伟新能,光伏设备,20120511,3.73,-1.84,0.0
300318,博晖创新,医疗器械,20120523,5.76,-0.35,0.0
300319,麦捷科技,光学光电子,20120523,10.39,-2.26,1.12
300320,海达股份,橡胶制品,20120601,10.64,2.41,0.36
300321,同大股份,化学制品,20120523,32.44,-1.4,0.13
300322,硕贝德,消费电子,20120608,13.92,-5.24,0.0
300323,华灿光电,光学光电子,20120601,6.61,-2.51,0.0
300324,旋极信息,互联网服务,20120608,3.73,-3.12,0.0
300326,凯利泰,医疗器械,20120613,4.39,-2.44,0.0
300327,中颖电子,半导体,20120613,20.88,-2.25,0.96
300328,宜安科技,小金属,20120619,10.91,-3.19,0.03
300329,海伦钢琴,家用轻工,20120619,7.68,-1.29,0.42
300331,苏大维格,光学光电子,20120628,20.33,-1.45,0.0
300332,天壕能源,燃气,20120628,4.55,-1.09,0.0
300333,兆日科技,软件开发,20120628,11.53,-6.34,0.0
300334,津膜科技,环保行业,20120705,6.38,-0.78,0.0
300335,迪森股份,环保行业,20120710,5.13,0.39,1.95
300337,银邦股份,有色金属,20120718,9.97,-1.58,0.1
300338,*ST开元,教育,20120726,4.18,-1.18,0.0
300339,润和软件,软件开发,20120718,51.44,-2.21,0.0
300340,科恒股份,电池,20120726,9.81,-0.2,0.0
300341,麦克奥迪,电网设备,20120726,17.62,4.38,0.4
300342,天银机电,家电行业,20120726,15.38,-4.41,0.42
300343,联创股份,化学制品,20120801,4.12,-2.14,0.0
300344,立方数科,软件开发,20120801,4.3,-4.87,0.0
300345,华民股份,光伏设备,20120801,8.71,5.83,0.0
300346,南大光电,电子化学品,20120807,30.56,-0.07,0.49
300347,泰格医药,医疗服务,20120817,47.59,5.64,0.63
300348,长亮科技,软件开发,20120817,12.15,-2.8,0.06
300349,金卡智能,仪器仪表,20120817,12.19,1.16,4.1
300350,华鹏飞,物流行业,20120821,5.89,-2.32,0.0
300351,永贵电器,交运设备,20120920,15.33,-2.29,0.39
300352,北信源,软件开发,20120912,4.72,-2.88,0.0
300353,东土科技,通信设备,20120927,25.18,13.22,0.0
300354,东华测试,仪器仪表,20120920,38.4,0.1,0.46
300355,蒙草生态,环保行业,20120927,4.08,-1.92,0.1
300357,我武生物,生物制品,20140121,19.8,-0.3,1.11
300358,楚天科技,医疗器械,20140121,7.43,0.13,0.0
300359,全通教育,教育,20140121,5.4,-2.7,0.0
300360,炬华科技,电网设备,20140121,15.8,-0.82,3.8
300363,博腾股份,化学制药,20140129,15.39,0.98,0.0
300364,中文在线,文化传媒,20150121,20.67,-4.26,0.0
300365,恒华科技,软件开发,20140123,5.94,-1.49,0.0
300366,创意信息,软件开发,20140127,7.48,-6.5,0.0
300369,绿盟科技,软件开发,20140129,6.72,-2.47,0.0
300370,安控科技,仪器仪表,20140123,2.7,-2.17,0.0
300371,汇中股份,仪器仪表,20140123,10.89,-1.63,0.83
300373,扬杰科技,半导体,20140123,47.24,-1.77,1.4
300374,中铁装配,装修装饰,20150319,15.38,-1.54,0.0
300375,鹏翎股份,汽车零部件,20140127,4.89,-1.61,0.74
300376,ST易事特,电源设备,20140127,3.43,-1.72,0.61
300377,赢时胜,软件开发,20140127,22.68,-3.53,0.0
300378,鼎捷数智,软件开发,20140127,34.85,-0.17,0.09
300379,东方通,软件开发,20140128,6.12,1.49,0.0
300380,安硕信息,软件开发,20140128,44.95,-3.52,0.11
300381,溢多利,化学制药,20140128,8.0,3.76,1.25
300382,斯莱克,专用设备,20140129,15.71,4.11,0.0
300383,光环新网,互联网服务,20140129,13.18,-2.73,0.46
300384,三联虹普,专业服务,20140801,17.01,-1.33,2.96
300385,雪浪环境,环保行业,20140626,4.85,-1.02,0.0
300386,飞天诚信,软件开发,20140626,16.22,-7.47,0.0
300387,富邦科技,化肥行业,20140702,8.28,-1.55,0.85
300388,节能国祯,环保行业,20140801,6.81,-1.3,1.91
300389,艾比森,光学光电子,20140801,10.58,-1.03,1.42
300390,天华新能,能源金属,20140731,18.14,-0.55,3.31
300391,长药控股,中药,20140801,4.73,-2.67,0.0
300393,中来股份,光伏设备,20140912,5.26,-1.31,0.0
300394,天孚通信,通信设备,20150217,74.07,-3.11,1.35
300395,菲利华,非金属材料,20140910,43.0,-4.72,0.3
300396,迪瑞医疗,医疗器械,20140910,13.53,1.73,1.92
300397,天和防务,通信设备,20140910,11.6,-2.44,0.0
300398,飞凯材料,电子化学品,20141009,19.36,0.36,0.49
300399,天利科技,互联网服务,20141009,24.73,-5.03,0.2
300400,劲拓股份,专用设备,20141010,15.81,-0.82,4.93
300401,花园生物,化学制药,20141009,14.95,-2.35,0.76
300402,宝色股份,专用设备,20141010,16.68,-0.89,0.54
300403,汉宇集团,家电行业,20141030,15.39,-1.97,1.17
300404,博济医药,医疗服务,20150424,8.36,1.95,0.14
300405,科隆股份,化学制品,20141030,5.1,-0.97,0.0
300406,九强生物,医疗器械,20141030,13.31,1.37,3.01
300407,凯发电气,电网设备,20141203,9.77,-1.01,1.02
300408,三环集团,电子元件,20141203,32.88,-1.5,1.16
300409,道氏技术,非金属材料,20141203,13.92,-1.0,2.59
300410,正业科技,专用设备,20141231,5.62,-1.75,0.0
300411,金盾股份,专用设备,20141231,11.94,-0.75,0.0
300412,迦南科技,专用设备,20141231,4.81,-0.82,1.25
300413,芒果超媒,文化传媒,20150121,22.67,-1.31,0.97
300414,中光防雷,通信设备,20150513,8.17,-0.73,0.12
300415,伊之密,专用设备,20150123,20.64,-1.81,2.42
300416,苏试试验,专业服务,20150122,14.32,0.21,1.05
300417,南华仪器,仪器仪表,20150123,11.52,-3.44,0.69
300418,昆仑万维,互联网服务,20150121,36.57,-2.3,0.0
300419,ST浩丰,互联网服务,20150122,5.32,-0.37,0.0
300420,五洋自控,通用设备,20150217,3.59,-1.91,0.0
300421,力星股份,通用设备,20150217,15.77,-2.53,1.52
300422,博世科,环保行业,20150217,4.37,-1.58,0.0
300423,昇辉科技,电网设备,20150217,7.07,-3.42,0.0
300424,航新科技,航天航空,20150422,15.0,-1.83,0.0
300425,中建环能,环保行业,20150216,5.13,-1.16,0.51
300426,唐德影视,文化传媒,20150217,9.45,-2.28,0.0
300427,红相股份,电网设备,20150217,5.7,-4.36,0.0
300428,立中集团,汽车零部件,20150319,17.71,-1.61,1.9
300429,强力新材,电子化学品,20150324,11.88,8.2,0.0
300430,诚益通,通用设备,20150319,17.95,-0.17,0.39
300432,富临精工,汽车零部件,20150319,18.16,0.22,0.55
300433,蓝思科技,消费电子,20150318,20.97,-0.85,1.91
300434,金石亚药,化学制药,20150424,9.7,5.55,0.71
300435,中泰股份,燃气,20150326,13.73,0.51,1.46
300436,广生堂,化学制药,20150422,29.57,0.68,0.0
300437,清水源,化学制品,20150423,8.01,0.38,0.0
300438,鹏辉能源,电池,20150424,23.5,-2.21,0.0
300439,美康生物,医疗器械,20150422,10.2,0.99,1.32
300440,运达科技,互联网服务,20150423,8.38,-1.99,0.69
300441,鲍斯股份,通用设备,20150423,7.98,-1.36,5.64
300442,润泽科技,互联网服务,20150424,43.44,-2.36,1.22
300443,金雷股份,风电设备,20150422,19.01,-1.35,0.74
300444,双杰电气,电网设备,20150423,6.45,-3.87,0.0
300445,康斯特,仪器仪表,20150424,16.35,-1.74,0.55
300446,航天智造,汽车零部件,20150423,16.8,-1.06,1.67
300447,全信股份,电网设备,20150422,13.64,-1.37,0.37
300448,浩云科技,互联网服务,20150424,6.22,-4.01,0.53
300449,汉邦高科,计算机设备,20150422,8.51,-2.18,0.0
300450,先导智能,电池,20150518,20.75,-1.33,0.27
300451,创业慧康,软件开发,20150514,5.55,5.71,0.0
300452,山河药辅,化学制药,20150515,12.72,1.76,2.36
300453,三鑫医疗,医疗器械,20150515,7.85,0.38,3.82
300454,深信服,软件开发,20180516,90.25,-0.24,0.07
300455,航天智装,计算机设备,20150515,12.31,-1.44,0.12
300456,赛微电子,半导体,20150514,16.26,-2.28,0.0
300457,赢合科技,电池,20150514,17.21,-1.66,0.68
300458,全志科技,半导体,20150515,38.19,-2.28,0.65
300459,汤姆猫,游戏,20150515,5.32,-4.49,0.0
300460,惠伦晶体,电子元件,20150515,8.71,-1.14,0.0
300461,田中精机,专用设备,20150519,20.38,6.81,0.0
300462,华铭智能,交运设备,20150527,9.37,-1.68,0.0
300463,迈克生物,医疗器械,20150528,11.75,0.43,0.89
300464,星徽股份,互联网服务,20150610,5.08,-7.47,0.0
300465,高伟达,软件开发,20150528,13.14,-2.52,0.0
300466,赛摩智能,电网设备,20150528,11.02,4.65,0.0
300467,迅游科技,游戏,20150527,19.72,-4.73,0.0
300468,四方精创,软件开发,20150527,17.46,-2.84,0.57
300469,信息发展,软件开发,20150611,29.83,0.03,0.0
300470,中密控股,通用设备,20150612,35.53,-0.62,2.81
300471,厚普股份,专用设备,20150611,9.52,-1.14,0.0
300472,新元科技,专用设备,20150611,3.15,-6.53,0.0
300473,德尔股份,汽车零部件,20150612,31.91,-0.47,0.0
300474,景嘉微,电子元件,20160331,65.35,-2.04,0.09
300475,香农芯创,电子元件,20150610,28.38,-2.77,0.2
300476,胜宏科技,电子元件,20150611,75.69,-0.77,0.4
300477,合纵科技,电网设备,20150610,1.9,-3.55,0.0
300478,杭州高新,塑料制品,20150610,13.3,-2.99,0.0
300479,神思电子,计算机设备,20150612,19.36,-4.91,0.0
